sun_x,sun_y,sun_z
0.011517031557251431,0.0020366366048178517,-0.0003128617670720117
0.011517159266677096,0.0020373378749945705,-0.00031287201895390925
0.011517286279592108,0.002038037904424851,-0.0003128822339501838
0.011517412587376657,0.0020387366846540403,-0.00031289241164375446
0.011517538182107906,0.0020394342066198277,-0.0003129025517171664
0.011517663056579327,0.0020401304607722453,-0.00031291265394475494
0.011517787204299827,0.0020408254371820705,-0.00031292271818391526
0.011517910619477746,0.0020415191256357877,-0.0003129327443660944
0.011518033296994273,0.0020422115157165952,-0.00031294273248796197
0.011518155232370124,0.0020429025968719313,-0.00031295268260307397
0.01151827642172854,0.002043592358468586,-0.00031296259481422404
0.011518396861756972,0.002044280789836799,-0.00031297246926658014
0.011518516549669093,0.002044967880304872,-0.00031298230614163825
0.011518635483168371,0.0020456536192257958,-0.0003129921056519765
0.011518753660413892,0.002046337995997313,-0.00031300186803676127
0.011518871079988866,0.0020470210000766635,-0.0003130115935579412
0.011518987740872037,0.0020477026209911125,-0.0003130212824970561
0.01151910364241192,0.002048382848345181,-0.000313030935152586
0.011519218784303904,0.002049061671825356,-0.00031304055183776965
0.011519333166569928,0.002049739081202897,-0.0003130501328788241
0.011519446789540621,0.002050415066335256,-0.000313059678613507
0.011519559653839632,0.002051089617166499,-0.0003130691893899668
0.011519671760369955,0.002051762723727056,-0.0003130786655658358
0.011519783110302018,0.002052434376133029,-0.00031308810750752474
0.011519893705063351,0.0020531045645852575,-0.0003130975155896857
0.011520003546329606,0.002053773279368266,-0.0003131068901948145
0.011520112636016839,0.0020544405108492082,-0.00031311623171296815
0.011520220976274803,0.002055106249476871,-0.0003131255405415784
0.011520328569481224,0.0020557704857807955,-0.0003131348170853433
0.011520435418236864,0.002056433210370547,-0.0003131440617561854
0.01152054152536134,0.002057094413935155,-0.0003131532749732635
0.011520646893889559,0.002057754087242736,-0.000313162457163031
0.011520751527068754,0.0020584122211403035,-0.00031317160875933293
0.011520855428356031,0.002059068806553768,-0.0003131807302035365
0.011520958601416402,0.002059723834488123,-0.0003131898219446911
0.011521061050121255,0.0020603772960278172,-0.00031319888443971406
0.011521162778547261,0.00206102918233731,-0.0003132079181536013
0.01152126379097568,0.002061679484661811,-0.00031321692355965926
0.011521364091892078,0.002062328194328204,-0.00031322590113975877
0.011521463685986453,0.0020629753027461635,-0.0003132348513846097
0.01152156257815375,0.0020636208014094748,-0.00031324377479405535
0.011521660773494844,0.0020642646818975732,-0.0003132526718773872
0.011521758277317946,0.0020649069358773292,-0.0003132615431536794
0.011521855095140492,0.00206554755510511,-0.0003132703891521417
0.011521951232691532,0.0020661865314291626,-0.00031327921041249187
0.011522046695914695,0.002066823856792375,-0.000313288007485343
0.011522141490971688,0.002067459523235481,-0.00031329678093260717
0.011522235624246466,0.002068093522900802,-0.0003133055313279077
0.011522329102350033,0.00206872584803663,-0.00031331425925699833
0.01152242193212596,0.0020693564910023777,-0.00031332296531817955
0.01152251412065663,0.002069985444274663,-0.00031333165012270304
0.011522605675270251,0.0020706127004545,-0.00031334031429515046
0.011522696603548604,0.0020712382522758356,-0.00031334895847376864
0.01152278691333556,0.0020718620926156806,-0.00031335758331073766
0.011522876612746261,0.002072484214506152,-0.0003133661894723415
0.011522965710176903,0.0020731046111487615,-0.0003133747776390038
0.011523054214314911,0.0020737232759313754,-0.0003133833485051391
0.011523142134149301,0.00207434020244827,-0.0003133919027787608
0.011523229478980827,0.0020749553845237864,-0.000313400441180771
0.011523316258431409,0.0020755688162401066,-0.0003134089644438431
0.01152340248245218,0.0020761804919696815,-0.00031341747331079114
0.011523488161329202,0.002076790406412814,-0.0003134259685322997
0.011523573305685741,0.0020773985546408517,-0.0003134344508638729
0.011523657926479604,0.002078004932145262,-0.0003134429210618439
0.01152374203499374,0.002078609534892651,-0.00031345137987827816
0.01152382564281804,0.00207921235938538,-0.0003134598280546016
0.011523908761819877,0.0020798134027269414,-0.00031346826631380577
0.011523991404100802,0.0020804126626904843,-0.00031347669535111564
0.011524073581936677,0.0020810101377879984,-0.00031348511582308345
0.011524155307698885,0.0020816058273365567,-0.0003134935283351787
0.011524236593754796,0.002082199731516808,-0.00031350193342810276
0.011524317452346796,0.0020827918514177085,-0.00031351033156326027
0.011524397895451042,0.0020833821890605285,-0.00031351872310805443
0.0115244779346193,0.002083970747394665,-0.00031352710832193304
0.01152455758081015,0.0020845575302581693,-0.0003135354873443353
0.011524636844218774,0.002085142542297364,-0.0003135438601858477
0.011524715734117234,0.0020857257888426952,-0.0003135522267238905
0.011524794258718815,0.0020863072757420207,-0.00031356058670408446
0.011524872425080207,0.0020868870091574196,-0.00031356893974806074
0.011524950239053299,0.0020874649953366233,-0.0003135772853678872
0.011525027705294413,0.0020880412403743837,-0.00031358562298657673
0.011525104827333118,0.002088615749981478,-0.00031359395196342663
0.011525181607696352,0.0020891885292790087,-0.00031360227162235266
0.011525258048077611,0.0020897595826330257,-0.00031361058128105305
0.011525334149536586,0.0020903289135397324,-0.0003136188802788204
0.011525409912712493,0.002090896524565654,-0.00031362716800111017
0.011525485338034745,0.002091462417341212,-0.0003136354438994918
0.011525560425917044,0.00209202659260124,-0.0003136437075062347
0.011525635176924742,0.0020925890502626796,-0.0003136519584433974
0.011525709591909608,0.002093149789528239,-0.00031366019642679877
0.011525783672110082,0.002093708809004938,-0.0003136684212655999
0.01152585741921832,0.002094266106827783,-0.00031367663285841605
0.011525930835417555,0.0020948216807808056,-0.0003136848311869134
0.01152600392339451,0.00209537552840986,-0.0003136930163077862
0.011526076686332093,0.0020959276471236832,-0.0003137011883438774
0.011526149127887374,0.002096478034281402,-0.0003137093474750505
0.01152622125215937,0.0020970266872660575,-0.0003137174939292628
0.011526293063650418,0.0020975736035446254,-0.0003137256279741468
0.011526364567224156,0.0020981187807156184,-0.00031373374990928843
0.01152643576806242,0.002098662216545669,-0.0003137418600592997
0.011526506671622748,0.002099203908996618,-0.0003137499587677151
0.011526577283597596,0.0020997438562446002,-0.0003137580463916923
0.011526647609876043,0.002100282056692526,-0.00031376612329747194
0.01152671765650834,0.002100818508977219,-0.0003137741898565309
0.011526787429673549,0.002101353211972285,-0.00031378224644235716
0.011526856935650249,0.0021018861647876326,-0.0003137902934277727
0.01152692618079021,0.0021024173667664185,-0.000313798331182734
0.011526995171494905,0.002102946817480034,-0.00031380636007254304
0.011527063914194642,0.0021034745167216448,-0.0003138143804564105
0.011527132415330101,0.002104000464498685,-0.00031382239268631847
0.011527200681336067,0.002104524661024616,-0.00031383039710613505
0.011527268718627127,0.0021050471067102067,-0.00031383839405094345
0.011527336533585146,0.002105567802154516,-0.0003138463838465509
0.011527404132548347,0.0021060867481357236,-0.00031385436680914807
0.011527471521801802,0.00210660394560192,-0.00031386234324509677
0.011527538707569219,0.0021071193956619274,-0.0003138703134508245
0.01152760569600587,0.002107633099576217,-0.0003138782777128112
0.011527672493192562,0.0021081450587479484,-0.0003138862363076527
0.011527739105130566,0.00210865527471418,-0.00031389418950219166
0.011527805537737374,0.0021091637491372425,-0.00031390213755370645
0.0115278717968433,0.0021096704837963104,-0.00031391008071015084
0.011527937888188792,0.0021101754805791595,-0.0003139180192104394
0.011528003817422439,0.0021106787414741264,-0.0003139259532847741
0.01152806959009967,0.002111180268562272,-0.00031393388315500894
0.011528135211682064,0.002111680064009745,-0.00031394180903505003
0.011528200687537299,0.0021121781300603615,-0.00031394973113128973
0.011528266022939732,0.002112674469028402,-0.0003139576496430732
0.011528331223071576,0.0021131690832916356,-0.0003139655647631973
0.011528396293024726,0.002113661975284596,-0.00031397347667844026
0.011528461237803198,0.0021141531474921245,-0.0003139813855701227
0.011528526062326272,0.002114642602443211,-0.000313989291614699
0.011528590771432272,0.0021151303427051735,-0.00031399719498437814
0.011528655369883102,0.002115616370878221,-0.00031400509584777315
0.011528719862369518,0.0021161006895904708,-0.00031401299437057824
0.01152878425351717,0.0021165833014934786,-0.0003140208907162692
0.011528848547893518,0.002117064209258388,-0.0003140287850468251
0.011528912750015568,0.002117543415572812,-0.00031403667752346475
0.011528976864358536,0.00211802092313857,-0.0003140445683073903
0.011529040895365435,0.0021184967346704574,-0.0003140524575605285
0.01152910484745763,0.002118970852896233,-0.0003140603454462547
0.011529168725046328,0.00211944328055806,-0.00031406823213008135
0.01152923253254502,0.0021199140204156593,-0.0003140761177802883
0.011529296274382787,0.0021203830752515086,-0.00031408400256846254
0.011529359955018388,0.002120850447878419,-0.00031409188666990976
0.011529423578954937,0.002121316141149929,-0.00031409977026388786
0.011529487150754919,0.002121780157973952,-0.0003141076535336016
0.01152955067505518,0.00212224250133019,-0.000314115536665883
0.011529614156581354,0.0021227031742918367,-0.00031412341985046833
0.011529677600161041,0.0021231621800521278,-0.0003141313032787602
0.011529741010734807,0.002123619521956239,-0.0003141391871419513
0.011529804393363827,0.0021240752035389886,-0.0003141470716283637
0.011529867753232692,0.0021245292285686375,-0.0003141549569198431
0.011529931095645542,0.002124981601096825,-0.00031416284318704063
0.01152999442601343,0.0021254323255143048,-0.0003141707305834111
0.0115300577498304,0.002125881406611601,-0.0003141786192377779
0.011530121072635716,0.002126328849642963,-0.0003141865092453535
0.011530184399959465,0.0021267746603910597,-0.00031419440065717823
0.011530247737249207,0.002127218845228777,-0.00031420229346805387
0.011530311089775792,0.0021276614111732112,-0.0003142101876032086
0.011530374462517813,0.0021281023659258016,-0.0003142180829041344
0.011530437860025798,0.00212854171789155,-0.00031422597911427935
0.011530501286269767,0.002128979476169843,-0.00031423387586553366
0.01153056474447648,0.0021294156505097836,-0.0003142417726666754
0.011530628236965792,0.0021298502512244783,-0.0003142496688950899
0.011530691764998139,0.002130283289061592,-0.00031425756379308695
0.011530755328646844,0.0021307147750315664,-0.00031426545646995584
0.011530818926708953,0.002131144720199846,-0.0003142733459104974
0.011530882556666278,0.0021315731354544613,-0.0003142812309901769
0.01153094621470425,0.002132000031264456,-0.00031428911049632816
0.011531009895790402,0.002132425417446939,-0.00031429698315412277
0.011531073593807912,0.0021328493029603547,-0.00031430484765544665
0.011531137301733689,0.002133271695738811,-0.0003143127026885112
0.011531201011846265,0.002133692602577465,-0.0003143205469660248
0.011531264715946711,0.0021341120290730444,-0.00031432837925005573
0.011531328405576288,0.0021345299796177125,-0.00031433619837224167
0.011531392072217102,0.002134946457439614,-0.0003143440032486301
0.011531455707465856,0.00213536146468029,-0.0003143517928890427
0.011531519303174996,0.002135775002497737,-0.00031435956640135936
0.011531582851559486,0.0021361870711841284,-0.00031436732299146226
0.011531646345270674,0.002136597670288543,-0.00031437506195975377
0.011531709777440738,0.0021370067987370738,-0.0003143827826952044
0.01153177314170253,0.0021374144549448255,-0.0003143904846678106
0.011531836432189958,0.002137820636916381,-0.00031439816742021985
0.011531899643523877,0.0021382253423330158,-0.0003144058305591188
0.01153196277078797,0.0021386285686262464,-0.00031441347374682675
0.011532025809498301,0.002139030313038226,-0.0003144210966933941
0.011532088755569561,0.0021394305726700775,-0.0003144286991493908
0.011532151605280228,0.0021398293445195537,-0.00031443628089947764
0.011532214355238324,0.002140226625509532,-0.0003144438417567878
0.011532277002348826,0.0021406224125088305,-0.00031445138155810053
0.011532339543783505,0.002141016702346727,-0.0003144589001597577
0.011532401976953542,0.0021414094918224096,-0.0003144663974342608
0.011532464299485099,0.0021418007777104383,-0.00031447387326747576
0.01153252650919789,0.002142190556763118,-0.0003144813275563722
0.011532588604086602,0.002142578825710539,-0.00031448876020722717
0.01153265058230504,0.002142965581258904,-0.000314496171134228
0.011532712442152778,0.0021433508200876324,-0.0003145035602584147
0.011532774182064085,0.002143734538845645,-0.00031451092750691
0.011532835800598926,0.002144116734147137,-0.000314518272812391
0.011532897296435805,0.0021444974025670734,-0.0003145255961127632
0.011532958668366261,0.002144876540636609,-0.0003145328973510027
0.011533019915290791,0.00214525414483855,-0.0003145401764751393
0.011533081036216114,0.0021456302116029833,-0.000314547433438355
0.011533142030253508,0.0021460047373031256,-0.0003145546681991798
0.011533202896618192,0.002146377718251467,-0.0003145618807217657
0.011533263634629589,0.002146749150696228,-0.0003145690709762286
0.01153332424371234,0.0021471190308181612,-0.0003145762389390442
0.011533384723398073,0.002147487354727717,-0.0003145833845934898
0.011533445073327752,0.0021478541184625586,-0.000314590507930126
0.011533505293254602,0.00214821931798546,-0.00031459760894730996
0.01153356538304758,0.002148582949182557,-0.0003146046876517386
0.011533625342695284,0.002148945007861973,-0.00031461174405901624
0.011533685172310345,0.0021493054897528023,-0.00031461877819424506
0.01153374487213424,0.0021496643905044564,-0.0003146257900926357
